Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
138	18.215488	131.4907	898.30237	-60.38989	23.065218	89.27997	21.499262	95.71874	-29.44049	152900	0.037265226	30.755842	-0.00014985353	-24.947807	0.9140952	3.895654e-05	104.0996298789978
139	72.2754	250.36934	939.5802	0.0	77.84615	93.225586	11.3049755	95.99833	-6.557741	154000	-0.019206397	4.3614984	0.0003160294	-2.9419365	0.8803544	-1.9257475e-05	104.78661584854126
140	27.598707	158.5625	924.4652	-13.707874	31.363636	89.68919	18.69091	96.05775	-16.353596	155100	-0.0517916	64.807465	0.00010559708	-60.471176	0.8899721	3.706951e-05	105.89372301101685
141	183.82501	367.65002	919.12506	0.0	200.8	93.86662	6.6286035	95.769615	-0.075656146	156200	-0.014536851	2.1888866	-7.2083436e-05	-1.8040605	0.8759115	-0.00010164096	106.56011295318604
142	55.852665	226.18085	867.5026	-85.56532	73.64286	88.42952	20.528347	95.98584	-27.466797	157300	-0.025459647	19.50733	-0.0005829241	-13.863218	0.91328347	0.00014850123	107.2080090045929
143	456.5984	456.5984	913.1968	0.0	500.5	93.60385	5.3162274	95.6164	-1.7367849	158400	-0.06346213	1.161961	-0.000247173	-0.9464585	0.8809472	0.00010057122	107.851881980896
144	72.50234	229.27252	797.52576	0.0	91.818184	90.45716	15.396169	96.03727	-6.704779	159500	0.011242332	29.705044	-0.0016445285	-25.083326	0.87532425	0.00022279481	108.54086995124817
145	58.62272	227.04482	937.9635	0.0	63.4375	91.431305	15.415062	96.23553	-7.7853703	160600	0.00905671	2.9785426	-0.00073051546	-2.370811	0.87671584	0.00011633412	109.2774748802185
146	299.75906	423.92328	899.27716	0.0	334.0	93.00524	8.215733	96.13746	-5.3111186	161700	-0.0440383	4.737667	-0.0005798489	-4.095236	0.93168014	0.0005758921	109.96910500526428
147	39.80849	202.03145	861.51666	-144.96379	57.944443	85.85087	24.587723	95.69035	-31.56811	162800	-0.029130235	81.84044	-0.0015036352	-48.01347	0.910118	1.4627197e-05	110.65082597732544
148	88.70044	257.2394	713.88605	-92.982994	147.14285	86.84794	23.176725	96.26307	-45.15511	163900	-0.02916514	97.22557	-6.7146495e-05	-79.403824	0.8749629	8.271011e-06	111.33929419517517
149	65.23769	235.21785	913.3277	0.0	72.35714	89.23856	21.70101	96.49512	-45.66666	165000	-0.023264447	74.75362	-0.00037827343	-69.3713	0.88054883	1.4698316e-05	112.01597309112549
150	260.02798	367.73508	780.0839	0.0	334.0	89.14872	18.080046	95.697296	-18.183699	166100	0.0030094965	16.084354	-0.0012233969	-13.540042	0.88448656	-3.9397422e-05	113.20668196678162
151	48.44776	181.27493	726.71643	0.0	67.6	87.58607	23.205128	96.06539	-30.546618	167200	-0.0056802523	46.21916	-5.8360398e-05	-41.90851	0.89623356	-8.2270206e-05	113.88285088539124
152	156.03183	348.8978	936.191	0.0	167.5	89.01778	21.130344	95.98287	-43.802418	168300	-0.012209076	40.54782	0.00040836725	-39.820103	0.87286913	0.00016287318	114.56595301628113
153	307.8522	435.36874	923.5566	0.0	334.0	93.89961	6.4964266	95.942955	-11.870757	169400	-0.04780661	2.376111	-0.00034771487	-2.1464684	0.8810196	-0.00023187879	115.23548102378845
154	43.733345	206.58069	889.9594	-102.75922	57.555557	91.477615	17.485611	96.06645	-25.631014	170500	-0.015319627	53.90875	0.00034238305	-43.621025	0.89961326	-7.487327e-05	115.94227814674377
155	143.41891	320.69446	860.5135	0.0	167.5	93.375565	9.950737	95.94842	-12.355521	171600	-0.060689297	2.7482226	-3.5163015e-05	-2.349187	0.8948746	-0.00015478373	116.68008422851562
156	143.75072	321.43637	862.50433	0.0	167.5	93.02673	9.8405485	95.715096	-5.9558153	172700	-0.014731184	12.441151	7.9482794e-05	-12.062492	0.86996126	-8.5922504e-05	117.3929488658905
157	861.75433	0.0	861.75433	861.75433	1000.0	92.83155	10.36076	96.17888	16.267141	173800	0.013169169	9.148039	-5.0611794e-05	-8.664383	0.9249773	5.7886326e-05	118.05122399330139
158	139.29605	311.86447	836.6459	-0.8695499	167.66667	88.66341	18.87503	95.36576	-9.363323	174900	0.027270203	37.050507	-0.000627622	-35.383533	0.89526653	4.7541125e-05	118.93207788467407
159	83.94933	272.98425	797.8706	-126.27594	128.625	90.73098	16.624868	95.536476	-9.863951	176000	-0.058173075	99.74781	-0.00014964491	-79.47824	0.90915	7.946166e-06	119.80811882019043
160	36.782883	176.4045	882.7892	0.0	42.625	88.083565	24.623205	96.0372	-51.404236	177100	-0.0085384175	57.223156	-0.00056427624	-55.93921	0.89178354	-0.00016450307	121.16602420806885
161	49.477398	197.90959	841.1158	0.0	59.764706	89.69509	17.26494	95.96656	-36.151684	178200	-0.011799733	8.7185955	-4.312303e-05	-7.381896	0.87675965	1.5736412e-05	122.01396179199219
162	103.218735	291.9467	928.9686	0.0	112.0	91.83521	13.561632	95.983696	-17.698318	179300	-0.041067474	6.092619	-0.00019699335	-5.516934	0.9064974	7.452233e-06	122.87574696540833
163	134.2689	300.23438	805.61346	0.0	167.5	89.264626	19.027328	95.91723	-28.099419	180400	-0.011495732	7.9329953	-0.00011872966	-4.7881603	0.8965681	-5.6032404e-05	123.7027039527893
164	178.58781	440.62103	926.8304	-212.47914	255.25	91.592415	15.671938	96.03226	-19.378098	181500	-0.00933964	167.8525	-0.0010534162	-98.70933	0.9173282	0.0003471621	124.37928414344788
165	117.4643	310.78134	939.7144	0.0	125.875	94.46781	7.2487683	95.772026	-28.454473	182600	-0.014956154	4.727485	-1.0021962e-05	-3.31389	0.8987133	4.6475366e-06	125.02664589881897
166	82.96432	248.89296	829.6432	0.0	100.9	91.11254	15.892781	95.88783	-49.243614	183700	-0.018044058	40.390533	-0.0007368475	-37.70323	0.8672487	-0.00011017274	125.72021007537842
167	96.87275	273.9975	871.85474	0.0	112.0	92.24422	12.052413	96.34697	-27.393436	184800	-0.012677119	11.868509	5.0309114e-05	-10.346495	0.8575854	2.4535493e-05	126.41344809532166
168	83.739365	264.8071	921.133	0.0	91.818184	94.22524	9.402235	96.14964	-12.776688	185900	-0.05204352	4.4653172	-0.00055329874	-3.856701	0.90591645	-3.39941e-05	127.08850908279419
169	58.39381	226.15826	934.30096	0.0	63.4375	93.43333	11.755173	95.723	-32.44383	187000	-0.011541452	9.867273	-8.669216e-05	-7.385089	0.9348237	8.11809e-05	127.7601330280304
170	96.733635	291.2952	802.365	-125.22955	145.71428	89.46639	19.515118	95.81711	-49.96195	188100	-0.014378934	92.075485	-9.756256e-05	-80.00698	0.90870935	-9.4024945e-05	128.97448301315308
171	58.50412	226.58548	936.0659	0.0	63.4375	92.63514	11.8601465	95.429756	-8.317573	189200	-0.04766569	1.606488	-0.00021439046	-1.1833824	0.89993274	-8.076971e-06	129.69940900802612
172	18.647072	137.76552	858.2487	-131.01292	27.0	88.73227	22.381441	95.520325	-36.019955	190300	-0.058595166	52.01565	-0.0005446635	-34.736206	0.88033456	9.360991e-05	130.4036099910736
173	233.83449	405.0132	935.33795	0.0	250.75	94.30396	6.0916934	95.90839	-3.0487216	191400	-0.059561554	2.9219449	0.00010157749	-2.758703	0.9191052	6.191362e-05	131.120041847229
174	11.318736	113.30723	814.5348	-191.27599	19.851852	85.19509	27.542154	95.45403	-52.723385	192500	-0.04667055	85.639404	-6.446242e-05	-47.22749	0.8893096	-3.80399e-05	131.8610279560089
175	40.979733	192.21194	942.5338	0.0	44.434784	92.00057	15.006377	96.03258	-5.196058	193600	-0.03191601	7.3949594	-0.00016011298	-6.159492	0.8825709	-4.3326886e-06	132.623300075531
176	150.98628	337.6156	905.91766	0.0	167.5	89.506004	19.392925	95.98871	-16.0905	194700	0.017124526	101.161354	-9.974092e-05	-72.10045	0.91191465	6.1560706e-05	133.51484203338623
177	71.95952	215.87857	719.5952	0.0	100.9	84.51485	28.315619	96.306145	-54.06183	195800	-0.02379552	21.669294	-5.4508448e-05	-18.10545	0.9346532	6.3779546e-05	134.30530905723572
178	85.49336	299.1996	921.1184	-151.67815	114.44444	87.119804	26.224195	95.60526	-60.71617	196900	-0.012742551	86.01484	-0.00011760928	-69.00218	0.8629295	-3.82467e-05	135.13666605949402
179	74.510994	247.12498	894.1319	0.0	84.25	90.09044	16.768145	96.08771	-65.77306	198000	-0.0106773265	36.899338	-0.0003609974	-32.0429	0.910819	-6.858585e-05	135.928160905838
180	236.34305	409.35822	945.3722	0.0	250.75	92.04642	12.772615	95.556595	-29.787907	199100	-0.023365024	9.21938	-3.0238181e-05	-8.632058	0.9131272	1.3400451e-05	137.21594309806824
181	42.1685	188.58325	885.53845	0.0	48.57143	90.68391	15.440811	95.70911	-6.8637533	200200	-0.017625393	26.829115	-0.00011878461	-24.176622	0.8901297	8.7063774e-05	137.9278600215912
182	104.426926	295.36395	939.84235	0.0	112.0	94.28733	8.321083	95.9646	-6.297033	201300	-0.06812685	2.323687	-4.7914684e-05	-2.0825164	0.89626235	3.7414244e-05	138.605318069458
183	209.09775	362.1679	836.391	0.0	250.75	90.7393	14.548689	95.63385	-18.877903	202400	-0.033863034	18.02176	-0.00011209026	-17.504482	0.854489	-1.8885731e-06	139.3124520778656
184	47.101955	194.20636	847.8352	0.0	56.5	91.97382	14.717279	95.93184	-40.86658	203500	0.033728626	5.4569516	-0.0012479126	-4.7474823	0.8881621	-9.4527684e-05	140.02200484275818
185	99.95136	264.44647	799.6109	0.0	125.875	91.26362	14.514631	95.98992	-16.307236	204600	0.008744808	21.328259	0.00012970995	-20.98708	0.90408725	3.3190496e-05	140.7102608680725
186	207.3536	415.19562	923.41516	-94.00071	256.25	89.81224	20.770607	95.62261	-52.182144	205700	0.008827288	9.986903	0.0001345193	-9.266464	0.91997176	0.0001738853	141.4622061252594
187	76.86606	243.0718	845.5266	0.0	91.818184	87.96428	21.44255	95.44469	-36.820732	206800	-0.008708511	56.56574	-0.00021990668	-55.924362	0.88256896	-2.8002642e-05	142.17330694198608
188	111.00058	293.6799	888.00464	0.0	125.875	93.5426	8.857277	95.79771	-8.203735	207900	-0.012509614	18.333862	-0.00017155334	-16.90195	0.8666893	5.4231667e-05	142.8717749118805
189	40.865486	244.2655	905.5645	-143.51678	76.71429	86.29389	29.189854	95.89041	-49.975155	209000	0.009397541	74.48689	-0.00017438456	-58.73636	0.895446	-4.4499393e-05	143.57819414138794
190	101.952934	288.36642	917.5764	0.0	112.0	90.383965	14.786109	96.63588	-22.687082	210100	-0.048607353	13.92324	3.5967678e-05	-13.426903	0.8919362	-7.390396e-05	144.8063521385193
191	56.33698	203.1259	788.7177	0.0	72.35714	89.54261	21.037346	95.8035	-42.451878	211200	0.036661293	20.152853	-0.00031851232	-19.199419	0.86733395	-3.67778e-05	145.53271889686584
192	100.79006	321.72543	943.6465	-137.32599	128.25	91.686	20.603453	95.86859	-79.02081	212300	-3.1871863e-05	15.130495	-0.00025046206	-7.937601	0.9095816	7.7148376e-05	146.21178102493286
193	174.35258	348.70517	871.76294	0.0	200.8	92.360405	13.731876	95.7801	-26.72466	213400	-0.014092353	33.971306	-8.973479e-05	-33.41458	0.8677613	-1.7032731e-05	146.9219880104065
194	60.5546	226.57457	908.319	0.0	67.6	91.79168	14.1174135	96.16724	-37.38222	214500	0.0033701155	26.777374	-0.000142131	-26.188816	0.89459467	0.00014160268	147.62858986854553
195	67.83519	260.60727	736.5775	-193.89603	128.0	87.13214	25.886946	95.79967	-77.79349	215600	-0.005098226	72.223335	-7.238239e-06	-41.98278	0.8476224	3.4329565e-07	148.32125210762024
196	305.55008	432.11304	916.6502	0.0	334.0	93.74954	6.8557143	97.05173	-7.3432655	216700	-0.017297536	4.505278	-0.00028657727	-4.1143956	0.9096269	-3.6389665e-05	149.03187894821167
197	947.6782	0.0	947.6782	947.6782	1000.0	93.46939	9.057344	95.79415	6.3539295	217800	-0.016064199	7.3789544	-0.00022980943	-7.055001	0.89120436	-5.3858512e-05	149.77567195892334
198	56.433613	240.11243	847.28235	-84.35291	88.0	90.34268	17.928299	95.6284	-63.4688	218900	0.011582551	159.4586	6.453227e-05	-154.27185	0.90873766	0.00015166667	150.49484300613403
199	40.235455	179.93842	844.9446	0.0	48.57143	88.105125	21.838745	96.36797	-45.203857	220000	0.013105483	65.30044	-1.9065104e-05	-63.969254	0.90570503	8.3272345e-05	151.19410395622253
200	132.70251	325.05344	928.9176	0.0	143.71428	94.28085	7.9259267	96.29728	-7.2342863	221100	-0.031262007	3.6608593	-0.00010352209	-3.3911219	0.89581984	0.00013443662	152.42596197128296
201	305.46848	431.99762	916.4054	0.0	334.0	90.80318	17.50802	95.62413	-47.89189	222200	-0.017980466	20.316187	-0.00020490214	-19.879438	0.87814385	-2.9867779e-05	153.1456480026245
202	472.10068	472.10068	944.20135	0.0	500.5	94.81911	3.636881	95.72033	-1.2027407	223300	-0.07496608	0.47228822	-0.00024984032	-0.22642815	0.88922423	0.0002648142	153.83832693099976
203	81.06901	305.0987	926.39014	-196.76901	114.666664	89.54277	19.673397	95.80997	-32.04752	224400	-0.039217286	188.9512	-3.2309443e-05	-146.7851	0.93218815	-2.7576983e-05	154.50137996673584
204	903.77997	0.0	903.77997	903.77997	1000.0	92.97036	8.047904	95.71855	21.394299	225500	-0.026976915	25.28102	1.1082739e-05	-24.678635	0.9007912	4.625743e-05	155.18582105636597
205	32.526615	191.27356	915.335	-167.22281	45.130436	86.591705	27.854595	95.53171	-101.74861	226600	0.025306381	26.402304	-9.9334866e-05	-15.105651	0.8981186	0.0001273147	155.86312794685364
206	189.70303	328.57532	758.81213	0.0	250.75	90.50348	19.589067	95.730896	-76.41731	227700	-0.016774185	10.975847	-1.5409663e-05	-10.449348	0.9002617	2.5991905e-05	156.5425078868866
207	172.66357	383.94366	938.3484	-75.03049	204.0	92.89892	15.142211	95.49455	-35.18229	228800	0.0017434254	5.6263137	-9.399443e-05	-5.328773	0.8647084	5.8039346e-05	157.2213327884674
208	929.9613	0.0	929.9613	929.9613	1000.0	93.807915	8.634258	95.76051	29.021723	229900	0.016376097	43.449215	-0.00024936162	-43.181847	0.918515	-9.811938e-05	157.90316796302795
209	134.59279	329.68365	942.1495	0.0	143.71428	93.89845	7.7640543	95.41487	-6.2700133	231000	-0.05353582	2.1886773	-8.253381e-05	-1.7415168	0.8656712	-7.126307e-05	158.5387511253357
210	92.837204	278.5116	928.372	0.0	100.9	92.586655	12.2948475	96.30948	-12.61966	232100	0.0175468	22.316015	-1.4021993e-05	-21.151329	0.89870834	-6.937682e-05	159.69912791252136
211	48.924187	203.06398	886.16223	-5.5268836	56.555557	89.64998	18.283129	95.79476	-15.295469	233200	-0.016380861	12.541215	5.1945448e-05	-11.165001	0.8879196	2.7418353e-05	160.3754231929779
212	50.728294	209.15813	913.1093	0.0	56.5	91.42795	15.687292	95.62752	-35.960506	234300	-0.040808387	4.7692895	-0.00028995425	-4.0602536	0.89007044	-4.4628327e-05	161.1373279094696
213	89.67775	269.03326	896.7775	0.0	100.9	92.442986	10.967224	95.55964	-4.8685884	235400	-0.010447838	0.9910427	-4.2336993e-05	-0.8270323	0.8860225	1.6808266e-05	161.93015789985657
214	133.541	327.1073	934.78705	0.0	143.71428	93.507706	8.523328	95.56302	-6.729737	236500	-0.03626101	0.9795398	-4.8063695e-05	-0.8179936	0.9032521	-1.8644767e-05	162.7685191631317
215	51.16374	222.50839	810.2997	-145.17108	79.38461	88.050415	23.178108	95.51287	-34.49253	237600	0.015999673	71.21751	-1.8579885e-05	-57.169304	0.8756387	1.6888434e-05	163.53870511054993
216	52.22884	211.76576	871.7009	-36.03948	63.5	92.38214	14.069175	95.85894	-37.359253	238700	-0.026993636	4.5355067	-0.00019092672	-3.5139322	0.90985394	1.9956069e-05	164.3108720779419
217	214.24205	371.07812	856.9682	0.0	250.75	91.13963	12.801273	95.48533	-3.1878643	239800	0.013293933	5.220163	-5.2723102e-05	-5.0282445	0.9071306	-1.421159e-05	165.00566220283508
218	97.24065	321.51212	936.69543	-158.77028	127.875	92.36788	18.661137	95.54867	-69.17404	240900	-0.0009215463	22.510654	-1.2089789e-05	-13.984271	0.83390415	1.5125952e-05	165.65882205963135
219	463.26334	463.26334	926.5267	0.0	500.5	94.049774	7.16385	96.01773	1.4017345	242000	0.009394834	4.243253	-4.7498383e-05	-4.070557	0.85763544	-4.9111546e-05	166.33723902702332
220	133.4261	326.82587	933.9827	0.0	143.71428	94.12321	8.466483	95.97913	-9.611242	243100	-0.046060387	1.3286548	-1.0766089e-05	-0.9932417	0.9000014	1.8103936e-05	167.51162695884705
221	183.86665	367.7333	919.33325	0.0	200.8	91.70398	13.98248	95.75705	-32.262245	244200	0.01867444	21.621698	-3.8083643e-05	-21.256973	0.904699	2.0946969e-05	168.15936398506165
222	143.98732	287.97464	719.9366	0.0	200.8	87.71885	20.744755	95.67941	-36.661407	245300	-0.0011213147	47.03641	-0.0006823747	-45.201794	0.9209195	0.000268325	168.85500311851501
223	248.73543	351.765	746.2063	0.0	334.0	92.546875	12.62211	97.282104	-4.439456	246400	-0.044346813	35.36357	-0.0005319156	-27.432323	0.90755475	3.2677162e-06	169.52987098693848
224	42.422993	179.9855	806.03687	0.0	53.57895	89.81561	18.857012	95.674446	-13.183662	247500	-0.02103351	45.16965	-0.0002510622	-43.42361	0.8573802	0.00021104113	170.20868301391602
225	199.11848	344.88336	796.47394	0.0	250.75	91.40476	11.707811	96.10611	-6.18263	248600	0.035612468	24.156208	0.000111438334	-23.116148	0.9162057	-3.7739792e-05	170.86462879180908
226	57.897114	224.23456	926.3538	0.0	63.4375	89.420555	19.221415	95.1938	-28.524256	249700	-0.029353714	3.0367901	6.959401e-05	-2.6092908	0.87242967	2.1367182e-06	171.52786898612976
227	921.07153	0.0	921.07153	921.07153	1000.0	93.575554	6.43742	95.63708	45.7398	250800	0.0033760136	7.2233405	-0.00010205433	-6.993703	0.88769734	-7.408196e-05	172.1951379776001
228	85.29023	269.7114	938.19257	0.0	91.818184	94.024666	9.481654	95.61559	-8.45383	251900	-0.008052607	2.573825	-3.59267e-05	-2.3475308	0.86354434	-6.664276e-05	172.89913296699524
229	52.416718	216.11967	943.5009	0.0	56.5	92.41687	13.602851	95.77961	-6.3631544	253000	-0.025253525	1.7698075	-0.00022923946	-1.4280794	0.9205909	2.5954896e-05	173.60128498077393
230	62.42995	233.59149	936.4493	0.0	67.6	92.29559	12.217694	95.33918	-19.95613	254100	-0.051088236	4.268691	-0.0004766062	-3.7656257	0.91984504	7.2052615e-05	174.91478490829468
231	69.483246	255.87216	872.66473	-108.34905	93.454544	88.616776	23.500772	95.21797	-78.56139	255200	-0.011661338	13.2065325	7.542595e-05	-12.314142	0.87323743	8.862937e-05	175.61055207252502
232	82.70173	265.2964	921.5741	-11.855123	92.0	93.53842	10.68551	95.68856	-22.461166	256300	-0.013780314	3.023883	-0.0009097094	-2.5566232	0.9056906	-2.3122131e-05	176.43073081970215
233	218.9415	379.21777	875.766	0.0	250.75	93.35331	8.393754	95.56521	-0.60328746	257400	-0.019769669	1.2660303	-0.00021291897	-1.0639544	0.8728468	-2.1949952e-05	177.16545605659485
234	131.39842	321.85907	919.78894	0.0	143.71428	94.06639	8.4268875	95.71381	-14.161724	258500	-0.041506305	2.3218489	-0.0013753325	-2.1017215	0.8728885	0.00031627205	177.87980794906616
235	51.90901	254.18867	918.9264	-141.58679	80.69231	87.567665	27.968767	95.78291	-84.60379	259600	-0.024999114	26.671362	-0.0017083175	-21.735401	0.8796881	0.00035158996	178.5892698764801
236	63.746803	229.84233	892.45526	0.0	72.35714	89.73591	17.341284	96.15762	-9.2696905	260700	-0.014080731	5.9662485	-0.00021822564	-5.5277915	0.9014303	0.00014177474	179.36450505256653
237	56.163048	217.51855	898.60876	0.0	63.4375	91.6957	12.507899	95.496124	-9.378582	261800	-0.023569863	3.072433	4.101731e-05	-2.7770884	0.90658665	0.0001613068	180.25583696365356
238	145.86543	326.16504	875.19257	0.0	167.5	88.13359	20.415377	95.52404	-52.561584	262900	-0.009214616	24.946617	0.0003704112	-24.699942	0.9019251	6.519797e-05	181.0586941242218
239	296.99463	420.01382	890.9839	0.0	334.0	91.33924	13.080589	95.53653	-5.69639	264000	0.008377549	14.710546	-0.00023906119	-14.447882	0.90274805	0.00010051765	181.90684413909912
240	89.64913	268.9474	896.49133	0.0	100.9	91.67552	14.313886	95.682236	-11.332255	265100	-0.028292589	44.32618	-0.00026105717	-43.357475	0.8649538	-9.504418e-05	183.19784116744995
241	89.39505	252.84738	804.5554	0.0	112.0	88.59392	20.699512	95.74468	-46.599106	266200	-0.022424432	18.087318	0.00011481717	-16.915356	0.930086	5.968587e-05	183.8778440952301
242	78.337105	239.80081	797.6265	-14.255465	101.0	89.329216	16.839417	95.435455	-3.0351844	267300	0.013739828	25.95695	7.27335e-05	-24.380508	0.867985	-1.775747e-05	184.5602250099182
243	87.90431	263.71295	879.04315	0.0	100.9	91.3031	13.238714	96.00426	-14.42191	268400	-0.007858159	2.7246685	-0.00024423935	-2.4630125	0.89997697	1.1317405e-05	185.23812007904053
244	233.87915	405.09058	935.5166	0.0	250.75	91.15106	12.430907	95.69976	-4.3626394	269500	-0.036996983	9.626531	-5.9526414e-05	-9.426377	0.89054435	0.00012220662	185.91379284858704
245	24.832977	158.99995	948.72864	-79.57448	30.257143	89.67204	22.749548	95.61884	-51.669365	270600	-0.0034516521	13.091052	-0.00022807065	-12.612027	0.8724638	-8.178759e-06	186.60688614845276
246	183.60425	318.0119	734.417	0.0	250.75	87.60219	23.68749	95.836	-62.49418	271700	-0.0007563784	12.548368	2.255931e-05	-12.144274	0.86781245	-0.00016920312	187.27208590507507
247	100.94615	282.92645	790.34955	-83.726494	146.71428	89.92752	17.104742	95.890434	-5.0748415	272800	-0.01706012	98.63565	-0.0010693297	-98.07441	0.8875539	-4.904942e-05	187.96662998199463
